8416,mental health experiences,0.9397653341293335,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,social anxiety and relationships,0.9209263920783997,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,work-life balance and burnout,0.91815584897995,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,emotional health discussion,0.9094208478927612,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,addiction awareness and recovery,0.8986109495162964,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,trauma awareness and healing,0.872616708278656,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,mental health education,0.8399893641471863,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,motivation and mental strength,0.8030662536621094,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,mindfulness and mental wellness,0.7840327620506287,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,therapy and mental health support,0.7452163696289062,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,self-improvement and personal growth,0.6748539805412292,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,depression and emotional support,0.6512690782546997,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,anxiety and stress management,0.5787702798843384,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,sleep and mental wellness,0.41892024874687195,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8416,self-care practices,0.3030611276626587,"Nov 15, 2024, 2:00:00 AM PST",POSITIVE,0.7280725240707397
8832,self-improvement and personal growth,0.921647846698761,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,mental health experiences,0.7992133498191833,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,motivation and mental strength,0.79095858335495,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,mindfulness and mental wellness,0.6799397468566895,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,self-care practices,0.6393998265266418,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,addiction awareness and recovery,0.6187841296195984,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,trauma awareness and healing,0.5546219944953918,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,work-life balance and burnout,0.4183896780014038,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,emotional health discussion,0.37941843271255493,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,mental health education,0.3496089577674866,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8832,depression and emotional support,0.34828728437423706,"Nov 11, 2024, 12:11:59 AM PST",NEGATIVE,0.9334700703620911
8417,self-improvement and personal growth,0.8372191190719604,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,mental health experiences,0.7631331086158752,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,motivation and mental strength,0.7224806547164917,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,addiction awareness and recovery,0.6083940267562866,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,self-care practices,0.580560564994812,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,social anxiety and relationships,0.521231472492218,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,mindfulness and mental wellness,0.5025737285614014,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,work-life balance and burnout,0.464693158864975,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,emotional health discussion,0.42890244722366333,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,depression and emotional support,0.39696744084358215,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,mental health education,0.367232084274292,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,trauma awareness and healing,0.3662865459918976,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
8417,anxiety and stress management,0.3046746850013733,"Nov 15, 2024, 1:53:38 AM PST",NEGATIVE,0.7148426175117493
