hour,addiction,doom_scrolling,escapism,negative_mood,unhealthy_comparison,rabbit_holes
2024-03-04 10:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 11:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 12:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 15:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 16:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 18:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 22:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-03-04 23:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 00:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 01:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 02:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 03:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 04:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 05:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 17:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 20:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 21:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-05 22:00:00+00:00,21.0,18.0,0.0,0.0,0.0,0.0
2024-03-05 23:00:00+00:00,12.0,7.0,0.0,0.0,0.0,0.0
2024-03-06 13:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-06 17:00:00+00:00,27.0,27.0,0.0,0.0,0.0,0.0
2024-03-06 18:00:00+00:00,24.0,24.0,0.0,0.0,0.0,0.0
2024-03-06 19:00:00+00:00,3.0,3.0,0.0,0.0,0.0,0.0
2024-03-06 20:00:00+00:00,29.0,29.0,0.0,0.0,0.0,0.0
2024-03-07 04:00:00+00:00,29.0,29.0,0.0,0.0,0.0,0.0
2024-03-07 05:00:00+00:00,5.0,3.0,0.0,0.0,0.0,0.0
2024-03-07 06:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 09:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 10:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 18:00:00+00:00,19.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 19:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 20:00:00+00:00,18.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 21:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-07 23:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-03-08 01:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-03-08 18:00:00+00:00,10.0,8.0,0.0,0.0,0.0,0.0
2024-03-08 19:00:00+00:00,23.0,17.0,0.0,0.0,0.0,0.0
2024-03-08 20:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-03-08 21:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-08 22:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-03-08 23:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 01:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 10:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 11:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 15:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 17:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 18:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 19:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-09 21:00:00+00:00,23.0,22.0,0.0,0.0,0.0,0.0
2024-03-09 22:00:00+00:00,5.0,3.0,0.0,0.0,0.0,0.0
2024-03-10 05:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-03-10 06:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-10 07:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-10 08:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-10 10:00:00+00:00,19.0,0.0,0.0,0.0,0.0,11.0
2024-03-10 16:00:00+00:00,16.0,16.0,0.0,0.0,0.0,0.0
2024-03-10 17:00:00+00:00,9.0,9.0,0.0,0.0,0.0,0.0
2024-03-10 18:00:00+00:00,21.0,0.0,0.0,0.0,0.0,0.0
2024-03-10 19:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-10 21:00:00+00:00,11.0,10.0,0.0,0.0,0.0,0.0
2024-03-10 22:00:00+00:00,43.0,43.0,0.0,0.0,0.0,0.0
2024-03-10 23:00:00+00:00,1.0,1.0,0.0,0.0,0.0,0.0
2024-03-11 01:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 05:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 06:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 16:00:00+00:00,28.0,28.0,0.0,0.0,0.0,0.0
2024-03-11 17:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 18:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 19:00:00+00:00,23.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 20:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 21:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-11 22:00:00+00:00,12.0,0.0,0.0,0.0,0.0,0.0
2024-03-12 04:00:00+00:00,4.0,0.0,4.0,0.0,0.0,0.0
2024-03-12 05:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-03-12 12:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
