24248,"Apr 10, 2024, 7:09:58 AM PST",Entertainment,"trending,entertaining,viral,informative,educational",professional,showcase,educational
23832,"Apr 15, 2024, 10:38:36 PM PST",Music,"entertaining,trending,informative,viral,educational,mature","animated,professional,edited","podcast,guide,compilation,showcase,highlights","entertainment,storytelling,educational"
23833,"Apr 15, 2024, 10:34:56 PM PST",Podcast,"informative,trending,entertaining,viral,educational,controversial","edited,animated","commentary,compilation,guide,podcast,reaction","educational,storytelling,entertainment"
24249,"Apr 10, 2024, 7:08:56 AM PST",Podcast,"trending,viral,entertaining,informative,controversial,educational",high_production,"interview,reaction,podcast,review,commentary,compilation,highlights,documentary,showcase,stream_highlights,guide","storytelling,news,educational"
23834,"Apr 15, 2024, 10:31:45 PM PST",Music,"entertaining,trending,informative,viral,family_friendly,educational,controversial","professional,animated","compilation,reaction,highlights,showcase","storytelling,promotional,entertainment,educational"
24250,"Apr 10, 2024, 7:07:55 AM PST",Entertainment,"trending,entertaining,viral,informative,controversial,family_friendly,educational",high_production,"reaction,compilation,highlights,commentary,showcase","storytelling,entertainment,educational"
23835,"Apr 15, 2024, 10:27:31 PM PST",Entertainment,"entertaining,trending,viral,informative,family_friendly","professional,high_production,animated,studio_quality","showcase,highlights,reaction","entertainment,promotional"
24251,"Apr 10, 2024, 7:07:12 AM PST",Tutorial,"informative,educational,trending,viral,entertaining,mature","edited,professional,studio_quality,high_production","tutorial,guide,showcase,highlights,compilation,podcast","educational,skill_development"
23836,"Apr 15, 2024, 10:24:18 PM PST",Music,"entertaining,trending,viral,informative,controversial,family_friendly","amateur,high_production","showcase,reaction,highlights,compilation,guide","entertainment,promotional"
24252,"Apr 10, 2024, 7:03:50 AM PST",Entertainment,"entertaining,controversial,trending,viral,informative",edited,"showcase,highlights","entertainment,news"
24253,"Apr 10, 2024, 6:55:34 AM PST",Technology,"informative,trending,educational,viral",,"guide,compilation,showcase",educational
23837,"Apr 15, 2024, 9:16:31 PM PST",Technology,"trending,informative,entertaining,viral,controversial","edited,live_recording,professional","reaction,documentary,showcase,analysis,guide,commentary","news,analysis,entertainment,storytelling"
24254,"Apr 10, 2024, 6:50:46 AM PST",Music,"entertaining,trending,informative,viral,educational",edited,"compilation,podcast,guide,reaction,analysis,review,commentary","entertainment,educational,analysis,storytelling"
23838,"Apr 15, 2024, 6:10:51 PM PST",Technology,"trending,entertaining,informative,viral,mature,educational,controversial","professional,animated,edited","reaction,commentary,highlights,analysis,showcase,guide","news,educational,promotional,entertainment,analysis,storytelling"
24255,"Apr 10, 2024, 6:31:29 AM PST",Comedy,"entertaining,trending,informative,viral,family_friendly,educational,mature",,"reaction,commentary,guide,compilation,showcase,highlights","storytelling,entertainment,educational"
23839,"Apr 15, 2024, 6:10:20 PM PST",Reviews,"controversial,entertaining,trending,viral,informative",edited,"reaction,highlights,stream_highlights,commentary",
24256,"Apr 10, 2024, 6:27:41 AM PST",Comedy,"entertaining,informative,trending,viral,mature,educational,family_friendly,controversial",animated,"compilation,showcase,guide,reaction,commentary,highlights","storytelling,entertainment,educational"
23840,"Apr 15, 2024, 6:08:55 PM PST",Shorts,"trending,controversial,viral,entertaining,informative,family_friendly","edited,amateur,animated","reaction,commentary,guide,compilation,podcast,showcase,review","storytelling,skill_development,entertainment,news"
24257,"Apr 10, 2024, 6:22:37 AM PST",Comedy,"trending,entertaining,viral,controversial,informative,mature,family_friendly,educational","animated,professional,edited","reaction,commentary,guide,compilation,showcase,highlights,analysis","storytelling,entertainment,promotional,analysis,educational"
