0,"Feb 13, 2025, 12:49:27 AM PST",News,"informative,trending,entertaining,mature,viral,controversial,educational","high_production,professional,studio_quality,animated,edited","reaction,analysis,podcast,guide,compilation,stream_highlights,commentary,review,showcase,highlights,interview","news,analysis,social_commentary,storytelling,product_review,skill_development,personal_vlog,educational"
1,"Feb 13, 2025, 12:48:52 AM PST",Comedy,"entertaining,viral,controversial,trending,informative","professional,animated,high_production,studio_quality,edited","reaction,highlights,podcast,showcase,commentary,stream_highlights,interview,guide,compilation,review","news,entertainment,storytelling,social_commentary,skill_development"
2,"Feb 13, 2025, 12:47:43 AM PST",Gaming,"informative,family_friendly,trending,mature,educational,viral,entertaining",professional,"guide,tutorial,showcase,compilation,highlights","educational,news,entertainment"
3,"Feb 13, 2025, 12:39:36 AM PST",Gaming,"informative,educational,trending,entertaining,viral","studio_quality,high_production,edited","guide,showcase,tutorial,walkthrough,highlights,review","educational,skill_development"
4,"Feb 12, 2025, 8:43:27 PM PST",Podcast,"informative,controversial,trending",edited,"compilation,commentary",news
5,"Feb 12, 2025, 8:40:47 PM PST",Gaming,"informative,entertaining,trending,educational,viral","amateur,edited,raw_footage","guide,showcase,highlights,review,reaction","educational,skill_development,news,entertainment,personal_vlog"
6,"Feb 12, 2025, 8:39:20 PM PST",Gaming,"entertaining,trending,viral,informative,family_friendly,educational","animated,edited",,"entertainment,educational"
7,"Feb 12, 2025, 8:37:51 PM PST",Gaming,"controversial,trending,informative,viral,entertaining",high_production,"showcase,highlights,reaction,compilation,analysis","news,analysis"
8,"Feb 12, 2025, 8:36:47 PM PST",Gaming,"viral,trending,controversial,informative,entertaining","edited,studio_quality","reaction,analysis,guide","news,analysis"
9,"Feb 12, 2025, 1:04:00 PM PST",Music,"trending,entertaining,informative,mature,viral,controversial,family_friendly,educational","animated,professional,high_production,edited","reaction,compilation,guide,showcase,highlights,commentary","entertainment,storytelling,promotional,educational"
10,"Feb 12, 2025, 1:02:56 PM PST",Music,"trending,entertaining,viral,mature,informative,family_friendly,controversial,educational","professional,animated,edited","reaction,commentary,compilation,guide,showcase,highlights","storytelling,entertainment,promotional,educational"
11,"Feb 12, 2025, 12:59:15 PM PST",Entertainment,"trending,entertaining,informative,viral,mature,family_friendly,controversial,educational","animated,professional","reaction,compilation,guide,showcase,commentary,highlights,analysis,review,tutorial","storytelling,entertainment,educational,analysis,promotional"
12,"Feb 12, 2025, 12:55:04 PM PST",Entertainment,"trending,entertaining,informative,viral,mature,controversial,educational","professional,high_production,edited","showcase,guide,highlights,interview,reaction,analysis,review","skill_development,educational,storytelling,entertainment,analysis"
13,"Feb 12, 2025, 12:54:50 PM PST",Music,"trending,entertaining,viral,informative,mature,controversial,family_friendly","animated,high_production","reaction,compilation,showcase,highlights,commentary,guide","storytelling,entertainment,promotional"
14,"Feb 12, 2025, 9:59:31 AM PST",Music,"trending,informative,mature,entertaining,viral,controversial,educational","professional,edited","guide,showcase,highlights,analysis,reaction","educational,analysis,storytelling"
15,"Feb 12, 2025, 9:51:29 AM PST",Entertainment,"trending,entertaining,informative,viral,mature,controversial","professional,live_recording,high_production,raw_footage,animated","showcase,highlights,stream_highlights,interview,documentary,commentary,guide,reaction,analysis,review","entertainment,news,storytelling,skill_development,social_commentary,analysis"
16,"Feb 12, 2025, 9:46:38 AM PST",Sports,"trending,informative,entertaining,mature,viral,controversial,educational","professional,edited,animated","reaction,highlights,guide,showcase,commentary,compilation,analysis","analysis,educational,news,storytelling"
17,"Feb 12, 2025, 9:42:03 AM PST",Entertainment,"trending,viral,informative,entertaining,mature,educational,controversial","animated,high_production,professional,edited","compilation,reaction,showcase,guide,highlights,commentary,analysis,review","storytelling,educational,skill_development,promotional,analysis,entertainment"
18,"Feb 12, 2025, 9:42:00 AM PST",Shorts,controversial,"edited,amateur","commentary,reaction",social_commentary
19,"Feb 12, 2025, 9:41:56 AM PST",Comedy,"trending,entertaining,viral,informative,family_friendly,mature,controversial,educational",animated,"reaction,commentary,compilation,guide,showcase,highlights,tutorial,analysis,review","storytelling,entertainment,educational,social_commentary,analysis,promotional,skill_development"
20,"Feb 12, 2025, 8:53:02 AM PST",Comedy,"trending,entertaining,viral,controversial,informative,mature,family_friendly,educational","animated,professional,edited","reaction,commentary,guide,compilation,showcase,highlights,analysis","storytelling,entertainment,promotional,analysis,educational"
21,"Feb 12, 2025, 8:49:32 AM PST",Entertainment,"trending,mature,informative,entertaining,viral,educational,controversial,family_friendly","professional,edited,animated,high_production","guide,highlights,showcase,reaction,compilation,commentary,analysis,review,documentary","storytelling,entertainment,educational,skill_development,analysis,news"
22,"Feb 12, 2025, 8:45:53 AM PST",Entertainment,"trending,entertaining,mature,informative,viral,controversial,family_friendly,educational","professional,animated,edited","reaction,guide,highlights,commentary,compilation,showcase,analysis,review","storytelling,entertainment,news,analysis,educational,skill_development,promotional"
23,"Feb 12, 2025, 8:43:22 AM PST",Entertainment,"controversial,entertaining,trending,viral","amateur,animated,edited","reaction,commentary,compilation,highlights,guide","entertainment,social_commentary"
24,"Feb 12, 2025, 8:39:00 AM PST",Comedy,"entertaining,trending,informative,viral,family_friendly,educational,mature",,"reaction,commentary,guide,compilation,showcase,highlights","storytelling,entertainment,educational"
25,"Feb 12, 2025, 8:34:29 AM PST",Technology,"trending,mature,entertaining,informative,viral,controversial","professional,edited,animated","showcase,guide,highlights,reaction,commentary",
26,"Feb 12, 2025, 8:21:11 AM PST",Entertainment,"trending,viral,family_friendly,entertaining,informative,mature","edited,studio_quality,high_production,animated","reaction,compilation,highlights,guide,showcase,stream_highlights,commentary,podcast","promotional,entertainment,personal_vlog,social_commentary,storytelling"
27,"Feb 12, 2025, 8:17:35 AM PST",Entertainment,"entertaining,informative,trending,viral,educational,controversial",animated,"podcast,showcase,commentary,compilation,reaction,highlights,guide","storytelling,entertainment,educational"
28,"Feb 12, 2025, 8:14:44 AM PST",Entertainment,"trending,viral,entertaining,informative,mature,controversial,family_friendly,educational","animated,professional,edited","reaction,showcase,compilation,highlights,guide,commentary,documentary,interview,analysis","storytelling,entertainment,promotional,educational,analysis,skill_development,news"
29,"Feb 12, 2025, 8:11:59 AM PST",Gaming,"informative,trending,entertaining,viral,mature,controversial","edited,professional,high_production","guide,compilation,showcase,highlights",
30,"Feb 12, 2025, 8:09:04 AM PST",Entertainment,"trending,entertaining,informative,mature,viral,controversial,educational,family_friendly","professional,edited,high_production,animated","reaction,guide,highlights,showcase,commentary,compilation,analysis,review","storytelling,skill_development,news,entertainment,educational,analysis,social_commentary"
31,"Feb 12, 2025, 8:05:08 AM PST",Entertainment,"trending,informative,entertaining,mature,viral,controversial,educational,family_friendly","professional,edited,animated,high_production","reaction,guide,showcase,highlights,compilation,commentary,analysis,interview,review,tutorial,documentary","storytelling,educational,skill_development,analysis,entertainment,promotional,news"
32,"Feb 12, 2025, 8:01:37 AM PST",Music,"trending,entertaining,informative,mature,viral,controversial,family_friendly,educational","professional,edited,animated,high_production","reaction,guide,showcase,highlights,commentary,analysis,compilation","storytelling,entertainment,analysis,educational,skill_development"
33,"Feb 12, 2025, 7:58:13 AM PST",Entertainment,"trending,viral,entertaining,controversial,informative,mature",edited,"reaction,showcase,guide,commentary,compilation,highlights,analysis,review","storytelling,entertainment,analysis"
34,"Feb 12, 2025, 7:49:15 AM PST",Music,"entertaining,trending,informative,viral,family_friendly,educational,controversial,mature","professional,edited,high_production","compilation,showcase,guide,highlights,reaction","entertainment,educational,storytelling"
35,"Feb 12, 2025, 7:49:14 AM PST",Music,"trending,entertaining,informative,family_friendly,viral,mature,educational",professional,"showcase,highlights,guide,compilation,reaction","promotional,storytelling,entertainment,educational"
36,"Feb 12, 2025, 7:49:13 AM PST",Sports,"trending,controversial,informative,viral,entertaining,mature,educational","professional,edited,animated","reaction,guide,showcase,highlights,commentary,analysis,compilation","news,analysis,storytelling,educational,entertainment,promotional"
